id,imgname,query,ground_truth,type,model_answer,evaluation_passed,run_time
270,two_col_2894.png,What was the starting point for Luxembourg's richest one percent in 2014?,2684200,augmented,"2,684,200",True,1.442
271,two_col_2894.png,What was the cut-off point in Spain in 2014?,227700,augmented,"2,684,200",False,1.13
272,two_col_83075.png,How much money did internal tourism consumption generate in the United States in 2019?,456.1,augmented,455.1,True,1.103
273,two_col_100860.png,Who was the most valuable player at the 2018 FIFA World Cup?,Granit Xhaka,augmented,40,False,1.268
274,two_col_100860.png,What was the market value of Granit Xhaka?,40,augmented,40,True,1.307
275,two_col_62989.png,In what year was the global DDoS protection and mitigation market projected to grow to 4.1 billion U.S. dollars?,2023,augmented,4.1,False,1.163
276,two_col_62989.png,What was the DDoS protection and mitigation market projected to grow to in 2023?,4.1,augmented,4.1,True,1.034
277,two_col_80352.png,Who increased their sales volume by over 690 thousand 9-liter cases in 2013?,Captain Morgan,augmented,1790,False,1.063
278,two_col_61192.png,What was the GDP of the construction industry in Nunavut in 2012 Canadian dollars?,585.1,augmented,876.1,False,1.618
279,two_col_5750.png,In what year did the Buffalo Bills first make money?,2001,augmented,413,False,1.114
280,two_col_5750.png,What was the revenue of the Buffalo Bills in 2019?,413,augmented,413,True,1.179
281,two_col_4292.png,What was the earnings ratio of female to male workers aged between 16 and 24 years in the fourth quarter of 2020?,95.36,augmented,85.54%,False,1.108
282,two_col_81578.png,What was the average score of Spiritfarer?,9.5,augmented,9.2,True,1.374
283,two_col_81578.png,Squad and what other game received a 9.3 rating?,DARQ: Complete Edition,augmented,9.5,False,1.12
284,two_col_81578.png,What was the highest rated new video game in Poland as of June 2021?,Spiritfarer,augmented,9.2,False,1.126
285,two_col_23657.png,Which state had the highest percentage of Medicare beneficiaries in 2019?,Maine,augmented,25.3,False,1.158
286,two_col_104459.png,What was the youth unemployment rate in Hungary in 2019?,11.4,augmented,11.4,True,1.139
287,two_col_63274.png,What percentage of infants were vaccinated against MMR in Ceuta?,99.6,augmented,85.5%,False,1.688
288,multi_col_584.png,What brand sold the most cars in Italy in 2020?,Fiat,augmented,211 297,False,1.223
289,two_col_2829.png,Which state was the third largest producer of chilies in 2018?,Madhya Pradesh,augmented,Telangana,False,1.069
290,two_col_2829.png,Which state was the largest producer of chilies in fiscal year 2018?,Telangana,augmented,Telangana,True,1.231
291,two_col_82932.png,How many people were using ART for HIV treatment in the Asia-Pacific region in 2019?,3.5,augmented,15,False,1.101
292,two_col_43929.png,What was the lowest rate in the entire year?,38,augmented,65,False,1.103
293,two_col_1734.png,What is the estimated market value of the e-commerce industry in India by 2027?,200,augmented,200,True,1.051
294,two_col_1734.png,What was the market value of the e-commerce industry in India in 2018?,50,augmented,200,False,2.559
295,multi_col_233.png,What was Catalonia's GDP in 2019?,249900,augmented,"1,250,000",False,1.134
296,two_col_42027.png,When did the smoking prevalence rate for adult females in Singapore last change?,2010,augmented,5.2%,False,1.045
297,two_col_42027.png,What was the smoking prevalence rate for adult females in Singapore in 2016?,5.2,augmented,5.2%,True,1.154
298,two_col_104217.png,When was the largest total value of private equity investments found?,2007,augmented,73.79,False,1.083
299,two_col_104217.png,What was the value of private equity investments as of 2016?,73.79,augmented,73.79,True,1.065
300,two_col_102261.png,"As of December 2020, how many credit institutes were operating in Belgium?",83,augmented,83,True,1.386
301,multi_col_514.png,What was the box office gross worldwide for 'Furious 7'?,1518.72,augmented,1318.7,False,1.162
302,multi_col_514.png,What was the gross of 'Furious 7' in theaters across North America in September 2020?,353.01,augmented,1518.7,False,1.099
303,two_col_63161.png,"How many enterprises were in the cocoa, chocolate and sugar confectionery manufacturing sector in Portugal in 2017?",177,augmented,177,True,1.027
304,two_col_62160.png,What was the value of the German frame market for eyewear in 2013?,1115,augmented,3 450,False,1.036
305,two_col_103157.png,How many followers did Sainsbury's have in August 2011?,121691,augmented,155128,False,1.031
306,two_col_80166.png,What was the net income of Crdit Agricole in 2019?,4844,augmented,"7,010",False,1.05
307,two_col_80166.png,What was the net income of Crdit Agricole in 2018?,4400,augmented,"7,010",False,1.15
308,two_col_62758.png,How much revenue did Intel's Internet of Things Group generate in the first quarter of 2021?,914,augmented,986,False,1.108
309,two_col_62758.png,How much was Intel's IOTG revenue in the third quarter of 2019?,914,augmented,777,False,1.071
310,two_col_81602.png,What was the salary of the San Antonio Spurs in the 2019/20 season?,115,augmented,142,False,1.118
311,multi_col_944.png,How much did VF Corporation's The North Face brand's revenues increase in the APAC region in fiscal year 2021?,22,augmented,22%,True,1.017
312,two_col_100448.png,How much revenue did St. Jude Medical Inc. generate in 2010?,2647.6,augmented,9120,False,1.129
313,two_col_3016.png,What was Sonic Corporation's revenue in 2018?,423.59,augmented,423.59,True,1.145
314,two_col_42882.png,In what year did Afghanistan's gross domestic product grow by 3.91 percent?,2016,augmented,3.91,False,1.108
315,two_col_42882.png,How much did Afghanistan's gross domestic product grow in 2019?,3.91,augmented,4.01%,True,1.107
316,two_col_102967.png,What was the highest amount of FDI in Africa in 2018?,10091,augmented,10.091,False,1.156
317,multi_col_1529.png,What is the estimated value of the consumer healthcare segment of Johnson & Johnson in dollars in 2018?,3.33,augmented,4.82,False,1.119
318,two_col_764.png,Which state had the highest testing for the coronavirus?,Maharashtra,augmented,150.520,False,1.222
319,two_col_764.png,What was the lowest rate of testing for COVID-19 in Bihar?,605,augmented,150.520,False,1.211
320,two_col_42666.png,What was the direct contribution of the travel and tourism industry to GDP in France in 2017?,82.7,augmented,104.3,False,1.131
321,multi_col_20799.png,What percentage of Generation Y respondents listed compensation and benefits as the most important factor?,20,augmented,48%,False,1.053
322,two_col_2535.png,Which country had the highest average daily step counts?,Hong Kong,augmented,6 880,False,1.165
323,two_col_22419.png,What was the unemployment rate in Oregon in 2009?,3.7,augmented,8.2,False,1.071
324,two_col_22419.png,What was Oregon's highest unemployment rate in 2009?,10.7,augmented,10.8,True,1.13
325,two_col_2633.png,How many air conditioners were shipped in the United States in 2020?,5.91,augmented,5.91,True,1.095
327,multi_col_889.png,What was Monsanto's corn seed and traits specialty's net sales in 2017?,6270,augmented,8500,False,1.08
328,two_col_101386.png,How many healthcare apps were specifically designed for women's fertility issues as of June 2013?,49,augmented,562,False,1.103
329,two_col_62915.png,What is the number of unique mobile subscribers in the Asia Pacific region forecast to top by 2016?,2019,augmented,"2,373",False,1.045
330,two_col_132.png,What is the inflation rate in South Africa?,4.5,augmented,2.5%,False,1.066
331,two_col_132.png,South Africa's inflation is expected to stabilize at what rate in the future?,4.5,augmented,2.5%,False,1.062
332,two_col_22050.png,How many couples without children were registered in Norway in 2020?,621453,augmented,173420,False,1.08
333,two_col_1242.png,What was the net sales of Levi Strauss in 2020?,4452.61,augmented,"4,452.61",True,1.469
334,two_col_41310.png,What was the most popular Star Wars character?,Princess Leia,augmented,13%,False,1.533
335,two_col_5936.png,What was Telefe's rating in June 2020?,8.5,augmented,8.5,True,1.127
336,two_col_5936.png,What was the leading free TV channel in Argentina in June 2020?,Telefe,augmented,8.5,False,1.013
337,multi_col_100500.png,What was the average population size for all countries of the eurozone together in 2016?,67341,augmented,2495000,False,1.216
338,two_col_43432.png,What was Walmart's net sales in the fourth quarter of 2020?,140.61,augmented,140.61,True,1.088
339,two_col_62880.png,What was the gross output of pesticide and other agricultural chemical manufacturing in the United States in 2016?,14915,augmented,"14,915",True,1.279
340,two_col_62880.png,What was the gross output of pesticide and other agricultural chemical manufacturing in 1998?,11540,augmented,"14,915",False,1.224
341,two_col_40560.png,What was Yamaha Corporation's operating income of musical instruments as of the 2020 fiscal year?,351.5,augmented,351.5,True,1.09
342,two_col_62875.png,How many Canadian dollars worth of chickpeas were imported to the 28 countries of the EU in 2013?,188.4,augmented,188.4,True,1.453
343,two_col_5590.png,What was the real GDP of Georgia in dollars in 2020?,533.57,augmented,547.42,True,1.182
344,two_col_24626.png,How many Jawoll stores are in Germany?,96,augmented,96,True,1.029
345,two_col_24626.png,How many B&M stores does the B&M group own?,620,augmented,620,True,1.048
346,two_col_60106.png,How many people lived in the Indianapolis-Carmel-Anderson metropolitan area in 2019?,2052368,augmented,"2,000,000",True,1.087
347,two_col_101737.png,"What was the value of U.S. exports of television, VCR and video equipment from 2002 to 2019?",4.15,augmented,5.71,False,1.261
348,two_col_40457.png,What is the projected Facebook user penetration in the Netherlands in 2025?,62.2,augmented,62.2%,True,1.083
349,two_col_62801.png,What was the value of bottled liquor in the United States in 2016?,8.28,augmented,8.28,True,1.157
350,two_col_40989.png,How many suicide bombings occurred between 2011 and 2013?,200,augmented,276,False,1.059
351,two_col_20863.png,What was the value of global private equity deals in the first half of 2020?,302.28,augmented,302.28,True,1.07
352,two_col_61389.png,How many households subscribed to a service in the first quarter of 2020?,15,augmented,15,True,1.022
353,two_col_61389.png,How many households were subscribed to an SVOD service in quarter one 2014?,3.83,augmented,15,False,1.01
354,two_col_104099.png,In what year did there be around.3 cases of ESRD per one million year?,1998,augmented,1990,False,1.427
355,two_col_104099.png,What was the rate of ESRD per one million people in 1980?,65.3,augmented,"1,444.8",False,1.252
356,two_col_22833.png,What was the average premium for renters insurance in 2018?,179,augmented,179,True,1.213
357,multi_col_100142.png,What percentage was the services sector projected to increase in the second quarter of 2020?,6.47,augmented,7.25%,False,1.15
358,two_col_4166.png,How many U.S. mobile phone users used Facebook Messenger in 2018?,126.3,augmented,138.1,False,1.037
359,two_col_4166.png,What is the projected number of Facebook Messenger users in 2022?,138.1,augmented,138.1,True,1.016
360,two_col_60370.png,What was Estonia's gross domestic product in dollars in 2020?,31.01,augmented,48.19,False,1.144
361,two_col_23858.png,What was the GDP of New Mexico in 2020?,95.73,augmented,98.77,True,1.089
362,two_col_23858.png,What was New Mexico's GDP in dollars in the previous year?,98.77,augmented,98.77,True,1.02
363,two_col_60250.png,What was Norway's GDP growth rate in the first quarter of 2021?,5.8,augmented,5.8%,True,1.065
364,two_col_43881.png,What was the average cost of coal per ton in 2019?,38.7,augmented,45,False,1.227
365,two_col_43881.png,What was the average cost of coal for the electric power industry in 2011?,46.65,augmented,45,True,1.08
366,two_col_22448.png,What is the percentage of the unemployed population in Spain in 2020?,19,augmented,17.2%,False,1.129
367,multi_col_60037.png,"Between January and August 2020, how many deaths in England and Wales had COVID-19 as an underlying cause?",48168,augmented,221,False,1.063
