id,dialect,combined_questions,combined_ground_truth,combined_model_answers,run_time
1db4f20b4ed310f452d88f9b4f30730f,Jordanian,"Q1: شو لون السلة الي محطوط فيها الخبز؟
Q2: حجم الخبز صغير ولا كبير؟
Q3: مبين كم خبزة موجود بالسلة؟
Q4: هاد خبز قمح ولا نوع تاني؟
Q5: شو هاد الخبز طابون ولا شراك ولا اشي تاني؟","A1: هاي السلة من القش والقش لونه بيكون دهبي على بيج
A2: حجم الخبز بيكون صغبر ورقيق
A3: مبين 3 ارباع صغار من الخبز
A4: هاد خبز قمح ابيض مش نوع تاني
A5: هاد خبز قمح بيكون لونه ابيض متل هيك مو طابون ولا شراك","A1: لون السلة بيج
A2: حجم الخبز كبير
A3: مبين 3 خبزات بالسلة
A4: هاد خبز قمح
A5: هاد خبز شراك",2.68
7e7b80953f84cfe43b9bc68a3820bcda,Jordanian,"Q1: كيف شكل التعليقات اللي مصنوعة من الصوف؟ مبينة كبيرة وعليها زخارف ولا شكلها بسيط وحجمها عادي؟
Q2: اللوحة اللي عليها الوان على شكل دوائر مبينة انها عمل يدوي ولا لوحة احترافية مرتبة من معرض فني؟
Q3: البنات اللي واقفين مبين عليهم انهم جزء من هاد الحدث ولا زوار للمكان؟
Q4: الغرفة اللي موجودة فيها البنتين مبين فيها اي تفاصيل ثانية زي الطاولات والادوات اللي بتوحي انه المكان معرض يدوي ولا بس مساحة عرض؟
Q5: كيف اضاءة المكان؟ فيها جو ابداعي او فني مع اضاءة خفيفة ولا الاضاءة قوية وواضحة؟","A1: هي عبارة عن تعليقات بسيطة كبيرة شوي بالحجم او متوسطة ومو مزخرفة كتير
A2: اعتقد انها عمل يدوي مو لوحة احترافية
A3: مبين انو البنات زوار للمكان لانو قاعدين بتفرجوا على القطع الموجودة
A4: اعتقد انو هو معرض للحرف اليدوية لانه في بالصورة كمان اشي مبين زي الصوف ورا البنات
A5: الاضاءة خافتة بتعطي طابع فني ورايق للمكان","A1: شكلها بسيط وحجمها عادي
A2: مبين انها عمل يدوي
A3: مبين عليهم انهم جزء من هاد الحدث
A4: مبين فيها تفاصيل بسيطة بس مش واضحة
A5: فيها جو ابداعي مع اضاءة خفيفة",4.38
fc7974cb6135b01b2aa9ce97b1fa61ef,Jordanian,"Q1: هل الجو صيف ولا شتا في الصور؟
Q2: مبين في الصورة في ناس؟
Q3: شو لون المبنى الي مبين في الصورة؟
Q4: مبين شو نوع الزرع الي في الصورة؟
Q5: مبين في الصورة اذا مية الشلال نظيفة او لا؟","A1: أشعة الشمس موجودة لهيك الجو ممكن يكون صيف
A2: اه في ناس عم يتفرجوا من فوق
A3: هو ما الو لون مبين يمكن بيج .. بس في صدء
A4: في قمح قي نبانات في زهور في عشب
A5: مبين انها مياه الشلال نظيفة","A1: صيف
A2: إي، في ناس
A3: لون المبنى رمادي
A4: مبين زرع أخضر
A5: مية الشلال نظيفة",4.03
803a592ab8b9102f8c30f3ef49a13c97,Jordanian,"Q1: البنت الي مبينة في الصورة مبين انها صغيرة بالعمر ولا كبيرة؟
Q2: شو لون الدرج الي مبين قي الصورة؟
Q3: شو لون الشبابيك الي مبينة في الصورة؟
Q4: شو لون الباب الي مبين في الصورة؟
Q5: الجو مبين صيف ولا شتا في الصورة؟","A1: البنت اللي بالصورة صبية صغيرة مو كبيرة بالعمر
A2: رمادي لون الطوب بيكون هيك
A3: لون الشبابيك أبيض متل الكرفان
A4: لون الباب أبيض متل الكرفان
A5: الجو مبين شتا لانو ما في شمس والبنت لابسة هودي شتوي","A1: صغيرة بالعمر
A2: رمادي
A3: أبيض
A4: أبيض
A5: صيف",2.0
44bd21b722da4668909658f17ecff26d,Jordanian,"Q1: مبين على المبنى الحجري القديم اي تفاصيل مميزة زي النقوش والشبابيك؟
Q2: شكل البرج الصغير اللي عليه الجرس والصليب مبين انه قديم وتاريخي؟
Q3: كيف انعكاس الضو على الواجهات القزاز الزرقا؟ مبين انو في تباين بينه وبين المبنى القديم؟
Q4: الاسلاك واعمدة الكهربا موزعين بطريقة بارزة بالصورة؟ وماثرين على المشهد بالصورة زي كانهم عاملين عجقة بالمكان؟
Q5: الجو العام بالصورة كيف؟ يعني السما صافية ولا فيها غيوم؟ وهاد الاشي ماثر على الوان المبنى؟","A1: ما في وجود لاي نقوش على المبنى بس في شبابيك
A2: اه مبين عليه انه قديم وتاريخي
A3: ما في اي تاثير على انعكاس الضو على الواجهات الزرقا بس ممكن على المبنى القديم معطي طابع تاريخي
A4: موزعين بطريقة عشوائية لاغيين جمالية المنظر ومعجقين المكان
A5: الجو صافي الغيوم موجودة بالسما .. ومو ماثر على الوان المبنى","A1: مبين على المبنى الحجري القديم نقوش وشبابيك مميزة.
A2: شكل البرج الصغير اللي عليه الجرس والصليب مبين انه قديم وتاريخي.
A3: الضو منعكس على الواجهات القزاز الزرقا بشكل واضح، وفي تباين بينه وبين المبنى القديم.
A4: الاسلاك واعمدة الكهربا موزعين بطريقة بارزة وماثرين على المشهد بشكل عامل عجقة بالمكان.
A5: الجو العام بالصورة صافي والسما فيها غيوم خفيفة، وهذا الشي ماثر على الوان المبنى.",3.53
7c42edf2df4bfd2540ed337d673f5ca8,Jordanian,"Q1: الجو بالصورة مبين حامي والا لطيف؟
Q2: الشجر مبعثر والا مزروع بطريقة مرتبة؟
Q3: الحجارة شكلها كبير والا حصى صغيرة؟
Q4: في أثر لوجود حيوانات أو ناس في المكان؟
Q5: الصخور مبينة ناعمة والا خشنة ومهترية؟","A1: مبين الجو لطيف بشكل عام
A2: الشجر مزروع بطريقة عشوائية مبين
A3: لا مو حصى صغيرة بالعكس الحجر كبير
A4: لا مبينة منطقة خالية من السكان وما وجود حيوانات
A5: الصخور مبينة خشنة وقديمة مو ناعمة","A1: الجو بالصورة مبين لطيف
A2: الشجر مزروع بطريقة مرتبة
A3: الحجارة شكلها كبير
A4: في أثر لوجود حيوانات أو ناس في المكان
A5: الصخور مبينة خشنة ومهترية",3.03
201b2dac5f23feb3d07c22f221561f03,Jordanian,"Q1: هل منطقة مبين عليها انها شعبية؟
Q2: هل منطقة مبين انها منطقت شباب ولا ناس كبار بالعمر؟
Q3: الجو مبين انو صيف ولا شتا في الصورة؟
Q4: الناس مبينين في الصورة انهم زعلانين ولا مبسوطين؟
Q5: في محلات تانية مبينة في الصورة؟","A1: مبين اه انو منطقة شعبية لانو الطابع تاعها قديم شوي
A2: منطقة للجميع يعني فيها شباب وكبار بالعمر
A3: مبين صيف لانو اغلب الناس لابسين لبس صيفي
A4: ما في اي ملامح مبينة بالصورة بتوحي بمشاعر الناس
A5: اه في محلات كتير بس الاسم مش مقروء لانو الشجر مغطي عليهم","A1: ايه
A2: شباب
A3: صيف
A4: مبسوطين
A5: ايه",2.68
93e8d168246c1ffcfbb9847b29d52868,Jordanian,"Q1: في ناس مبينين في الصورة؟
Q2: كم عمارة مبينة في الصورة؟
Q3: هل بتحس انو المكان بيعطي طابع شعبي؟
Q4: هل هاد المكان معروف في عمان؟
Q5: شو نوع الشجر الي مبين في الصورة؟","A1: اكيد في ناس بس الصورة ملتقطة من بعيد لهيك مو مبين
A2: عدد لا يحصى من المباني
A3: اه شعبي لانو وسط البلد هو مكان قديم والمباني فيه قديمة
A4: معروف ومشهور جدا في عمان
A5: في شجر كتير بس مو مبين النوع","A1: لا
A2: في كتير عمارات
A3: ايه
A4: ايه
A5: مش واضح",2.58
461231304d56e0e869b5f0ca37c8d23d,Jordanian,"Q1: كيف شكل البركة او المستنقع اللي الطير واقف فيه؟ موجود نباتات او طين حواليه؟ والمي صافية؟
Q2: الطير بتحرك او جتاحاته مفتوحة او راسه ملتفت لمكان معين؟
Q3: كيف توزيع الالوان حوالين الطير؟ يعني كيف لون المي مع الانعكاس؟ وفي تباين بين لون الطير والخلفية؟
Q4: شو الانطباع اللي بعطيك اياه الطير؟ شكله مسترخي، مركز، او بحاله مستعد فيها ينقض على فريسته؟
Q5: انعكاس الطير اللي على المي واضح منيح ومبين كامل؟ ولا شكله مش واضح من حركة المي؟","A1: شكلها عشوائي مو نقية في نباتات وطين
A2: لا الطير ثابت عم يتطلع لشي بس مو مبين شو هو
A3: الاوان طالعة كوزعة مريحة للعين ما في كتير تباين بين لون الطير والخلفية
A4: مبين مركز بشي او مستعد ينقض على فريسته
A5: لا مو واضح بشكل كامل لانو المي مو نقية","A1: البركة فيها طين ونباتات، والمي مش صافية.
A2: الطير واقف ومش بتحرك، راسه ملتفت لمكان معين.
A3: لون المي غامق مع انعكاس الطير، وفي تباين بين لون الطير والخلفية.
A4: الطير شكله مركز ومستعد.
A5: انعكاس الطير على المي واضح ومبين كامل.",4.04
6b6fc982e42fff98a790df04a6ec33e8,Jordanian,"Q1: شو نوع الشجر الزهري المزروع، ورد والا اشي ثاني؟
Q2: الناس الي على الشط شو لابسين، لبس السباحة والا لبس عادي؟
Q3: كيف حركة المي هادية والا في موج؟
Q4: الناس الي على الشط قاعدين على الكراسي والا على الأرض؟
Q5: كيف مبين الجو في الصورة حر والا لطيف؟","A1: اتوقع انو هاد ورد وممكن يكون ورد جوري
A2: الناس الي على شط لابسين لبس سباحة
A3: مبين في الصورة انو حركة المي هادية وما في موج كتير
A4: مش كتير مبين بالصورة بس في ناس قاعدة على الكراسي
A5: الجو مبين انو حر وبالعادة الجو بالبحر الميت بكون شوب كتير","A1: ورد
A2: لبس عادي
A3: هادية
A4: قاعدين على الأرض
A5: لطيف",3.28
