id,level,subject,image,question,ground_truth,model_answer,evaluation_passed,run_time
128,2,arithmetic,images/128.jpg,لدى جوليا مزهريتان بالزهور، كما هو موضح. تحتفظ جوليا بالزهور في مكانها تمامًا. تشتري المزيد من الزهور وتضعها في المزهريات. بعد ذلك، تحتوي كل مزهرية على نفس العدد من كل نوع من الزهور. ما هو أصغر عدد من الزهور الذي تحتاج إلى شرائه؟,8,12,False,0.622
129,1,algebra,images/129.jpg,يقوم توم بتشفير الكلمات باستخدام اللوحة الموضحة. على سبيل المثال، كلمة PIZZA لها الرمز A 2 A 4 C 1 C 1 B 2. ما الكلمة التي قام توم بتشفيرها على أنها B3B2C4D2؟,E,SMBC,False,0.567
130,1,combinatorial geometry,images/130.jpg,أي شكل يمكن صنعه من القطعتين المعروضتين على اليمين؟,A,C,False,0.9
131,3,logic,images/131.jpg,تُظهر الصورة منازل خمسة أصدقاء ومدرستهم. المدرسة هي أكبر مبنى في الصورة. للذهاب إلى المدرسة، تمر دوريس وعلي بمنزل ليو. تمر إيفا بمنزل شول. أي منزل هو منزل إيفا؟,B,C,False,2.375
132,1,combinatorial geometry,images/132.jpg,بنت مارا المربع باستخدام 4 من الأشكال الخمسة التالية. ما هو الشكل الذي لم يُستخدم؟,D,C,False,1.542
133,1,algebra,images/133.jpg,في كل مرة يكون لدى الساحرة 3 تفاحات، تحولها إلى موزة واحدة. وفي كل مرة يكون لديها 3 موزات، تحولها إلى تفاحة واحدة. بماذا ستنتهي إذا بدأت بـ 4 تفاحات و 5 موزات؟,A,C,False,1.548
134,2,transformation geometry,images/134.jpg,تُظهر الصورة المجاورة ترسين، كل منهما بسن أسود. أين ستكون الأسنان السوداء بعد أن يكمل الترس الصغير دورة كاملة؟,C,B,False,0.929
135,1,counting,images/135.jpg,خبز كل مشارك في مسابقة الطبخ صينية كعك واحدة مثل تلك الموضحة بجانبه. ما هو أصغر عدد من صواني الكعك اللازمة لإعداد الطبق التالي؟,3,"3
3",True,0.646
136,3,logic,images/136.jpg,لدى ستان خمس ألعاب: كرة، ومجموعة مكعبات، ولعبة، وأحجية، وسيارة. يضع كل لعبة على رف مختلف من خزانة الكتب. الكرة أعلى من المكعبات وأدنى من السيارة. اللعبة موضوعة مباشرة فوق الكرة. على أي رف لا يمكن وضع الأحجية؟,3,B,False,0.591
137,1,counting,images/137.jpg,في أي صندوق يوجد أكبر عدد من المثلثات؟,B,B,True,1.031
138,1,algebra,images/138.jpg,يكلف ساندويتش وعصير واحد معًا 12 يورو. ويكلف ساندويتش وعصيران معًا 14 يورو. فكم يكلف العصير الواحد من اليورو؟,2,2,True,0.563
139,1,combinatorial geometry,images/139.jpg,"تقوم آنا بقص صورة فطر إلى نصفين.
<image1>
ثم ترتب القطعتين معًا لتشكيل صورة جديدة. كيف يمكن أن تبدو هذه الصورة الجديدة؟
<image2>",E,B,False,0.884
140,3,logic,images/140.jpg,"في المربعات الأربعة في صف، يجب أن تكون هناك دائمًا قطعتان من العملات المعدنية بالضبط. وفي المربعات الأربعة تحت بعضها البعض، يجب أيضًا أن تكون هناك دائمًا قطعتان من العملات المعدنية بالضبط.
في أي مربع يجب وضع عملة معدنية إضافية؟",D,C,False,1.205
141,1,combinatorial geometry,images/141.jpg,"مزق قرد قطعة من خريطة الكابتن جاك.
<image1>
كيف تبدو القطعة التي مزقها القرد؟
<image2>",B,B,True,2.868
142,1,combinatorial geometry,images/142.jpg,تتكون هذه الحيوانات الخمسة من أشكال مختلفة. هناك شكل يُستخدم على حيوان واحد فقط. على أي حيوان يُستخدم هذا الشكل؟,D,C,False,2.279
143,3,logic,images/143.jpg,"يوجد حيوان نائم في كل سلة من السلال الخمس. ينام حيوان الكوالا والثعلب في سلال بنفس النمط والشكل. ينام حيوان الكنغر والأرنب في سلال بنفس النمط.
<image1>
في أي سلة ينام الفأر؟",E,B,False,0.869
144,1,counting,images/144.jpg,"تُظهر الصورة جسمًا يتكون من 5 مكعبات بناء متطابقة.
<image1>
كم عدد مكعبات البناء التي تلامس 3 مكعبات أخرى بالضبط؟",2,1,False,0.576
145,1,combinatorial geometry,images/145.jpg,"يريد الكنغر زيارة الكوالا. وفي طريقه، لا يُسمح له بالقفز عبر مربع به ماء. يُظهر كل سهم قفزة واحدة إلى حقل مجاور.
<image1>
أي مسار يُسمح للكنغر باتباعه؟
<image2>",C,A,False,1.413
146,3,logic,images/146.jpg,"كتب كارل رقمًا مكونًا من خمسة أرقام.
ثم وضع شكلاً على كل رقم من الأرقام الخمسة (انظر الصورة).
لقد وضع أشكالًا مختلفة على أرقام مختلفة.
لقد وضع نفس الشكل على الأرقام نفسها.
ما هو الرقم الذي أخفاه كارل؟
<image1>",34426,41320,False,0.586
147,1,combinatorial geometry,images/147.jpg,تُشكّل كاترينا مسارًا حول كل مربع. ولهذا، تستخدم أحجارًا كهذه <image1>. كم عدد مثل هذه الأحجار التي تحتاجها لمسار حول المربع الذي طول ضلعه 5؟,12,20,False,0.534
148,1,combinatorial geometry,images/148.jpg,فيما يلي خمس قطع من العشب. أيها يمتلك أصغر مساحة عشبية؟,A,E,False,1.178
149,1,algebra,images/149.jpg,"مجموع الأرقام في الدوائر الخمس حول كل منزل يساوي 20. بعض الأرقام مفقودة.
<image1>
ما هو الرقم الذي تمثله علامة الاستفهام؟",9,4,False,0.653
150,2,arithmetic,images/150.jpg,"يسير ديونو من المدخل إلى المخرج. ويُسمح له بالمرور عبر كل غرفة مرة واحدة فقط. وتحمل الغرف أرقامًا (انظر الرسم التخطيطي). ويقوم ديونو بجمع جميع أرقام الغرف التي يمر بها.
ما هو أكبر نتيجة يمكن أن يحصل عليها بهذه الطريقة؟",34,15,False,0.94
151,1,counting,images/151.jpg,من كم دائرة يتكون القندس؟,8,4,False,0.505
152,2,descriptive geometry,images/152.jpg,تُظهر الصورة 5 مكعبات من الأمام. كيف تبدو من الأعلى؟,B,B,True,0.758
153,2,arithmetic,images/153.jpg,في كل وعاء 4 كرات. اجمع الأرقام الموجودة على الكرات. في أي وعاء تكون النتيجة أكبر ما يمكن؟,A,"D
9 + 4 + 4 + 7 = 24",False,0.755
154,1,combinatorial geometry,images/154.jpg,"يعيد السيد بيفر ترتيب الأجزاء لبناء كنغر.
<image1>
أي جزء مفقود؟
<image2>",A,D,False,2.384
155,1,counting,images/155.jpg,"تقول سارة: ""قاربي يحتوي على أكثر من دائرة واحدة. كما أنه يحتوي على مثلثين أكثر من المربعات."" أي قارب يخص سارة؟",E,C,False,0.727
156,2,arithmetic,images/156.jpg,النحلة على اليمين تفتقد بعض القطع. تكلف كل قطعة نقاط (Punkte). كم عدد النقاط التي تحتاجها مايا لإكمال النحلة؟,13,5 Punkte,False,0.921
157,2,transformation geometry,images/157.jpg,تطوي سوسي ورقة في المنتصف. وتثقب فيها ثقبين. <image1> كيف تبدو الورقة عندما تفردها مرة أخرى؟ <image2>,B,C,False,1.808
158,1,solid geometry,images/158.jpg,قام هانسي بتثبيت 12 مكعبًا معًا لتكوين هذا الشكل. وهو يضع دائمًا قطرة غراء واحدة بين كل مكعبين. فكم عدد قطرات الغراء التي يحتاجها؟,11,11,True,0.876
159,1,algebra,images/159.jpg,"العالمان اللتان بهما علامة استفهام لهما نفس الرقم.
ما هو الرقم الذي يجب وضعه بدلاً من علامة الاستفهام لكي تكون العملية الحسابية صحيحة؟",3,4,False,1.647
160,1,combinatorial geometry,images/160.jpg,"يريد ماكس إكمال الأحجية المعروضة. لديه قطع مختلفة.
<image1>
ما هي القطع التي يجب عليه استخدامها؟
<image2>",A,B,False,0.94
161,1,combinatorial geometry,images/161.jpg,"يملك إلفيس 6 مثلثات بهذا النمط
<image1>
أي صورة يمكنه صنعها بها؟
<image2>",A,D,False,1.19
162,3,logic,images/162.jpg,يحصل كل من الأطفال علي وليا ويوزيف وفيتوريو وصوفي على كعكة عيد ميلاد. يوضح الرقم الموجود على قمة الكعكة عمر الطفل. ليا أكبر من يوزيف بسنتين، ولكنها أصغر من علي بسنة. فيتوريو هو الأصغر. أي كعكة تخص صوفي؟,C,B,False,0.735
163,1,algebra,images/163.jpg,لدى ماريا ما مجموعه 19 تفاحة في 3 أكياس. أخذت نفس الكمية من التفاح من كل كيس. ثم بقيت 3 و 4 و 6 تفاحات في الأكياس. كم تفاحة أخذت ماريا من كل كيس؟,2,3,False,0.562
164,5,algebra,images/164.jpg,وفقًا للقاعدة المعطاة في الصورة اليسرى أدناه، نقوم ببناء مثلث عددي يحتوي على عدد صحيح أكبر من 1 في كل خلية. أي من الأرقام المعطاة في الإجابات لا يمكن أن يظهر في الخلية المظللة؟,A,B,False,0.562
165,5,metric geometry - length,images/165.jpg,"ليكن $A B C$ مثلثًا مساحته 30. وليكن $D$ أي نقطة في داخله، وليت $e, f, g$ ترمز إلى المسافات من $D$ إلى أضلاع المثلث. ما هي قيمة التعبير $5 e+12 f+13 g$؟",60,60,True,0.609
166,5,metric geometry - area,images/166.jpg,يوضح الشكل مربعين: أحدهما طول ضلعه 2، والآخر (المجاور للمربع الأول) طول ضلعه 1. ما هي مساحة المنطقة المظللة؟,1,3/2,False,0.538
167,5,algebra,images/167.jpg,نبدأ برسم مثلث متساوي الأضلاع، ثم نرسم الدائرة المحيطة بهذا المثلث، ثم نُحيط بمربع بهذه الدائرة. بعد رسم دائرة محيطة أخرى، نُحيط بخماسي منتظم بهذه الدائرة، وهكذا. نُكرر هذا البناء باستخدام دوائر ومضلعات منتظمة جديدة (يزيد كل منها ضلعًا واحدًا عن سابقه) حتى نرسم مضلعًا منتظمًا ذا 16 ضلعًا. كم عدد المناطق المنفصلة الموجودة داخل المضلع الأخير؟,248,8,False,1.181
168,5,metric geometry - area,images/168.jpg,في الشكل، $A B C D$ مستطيل، حيث $A B=16$ و $B C=12$. ليكن $E$ نقطة بحيث يكون $A C$ عموديًا على $C E$ و $C E=15$. إذا كانت $F$ هي نقطة تقاطع القطعين $A E$ و $C D$، فإن مساحة المثلث $A C F$ تساوي,75,48,False,0.608
169,5,combinatorial geometry,images/169.jpg,في مربع طول ضلعه $s$، حيث $s$ عدد صحيح فردي، يتم تلوين المربعات التي طول ضلعها 1 الواقعة على الأقطار (كما في الصورة، حيث طول ضلع المربع 7). فكم عدد المربعات البيضاء؟,A,24,False,0.636
170,4,metric geometry - angle,images/170.jpg,على محيط دائرة نصف قطرها $r$، تُعلَّم ثلاث نقاط $X$ و $Y$ و $A$ بحيث أن $XY=r$ و $XY \perp AY$ (انظر الشكل). كم درجة تبلغ الزاوية $XAY$؟,30,45,False,0.566
